Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Score_P01,Score_P02,Score_P03,Score_S01,Score_S02,Score_N01,Score_N02,Prob_P01,Prob_P02,Prob_P03,Prob_S01,Prob_S02,Prob_N01,Prob_N02,argmax_Persona_Code,argmax_Persona,argmax_RiskTier,softmax_Persona_Code,softmax_Persona,softmax_RiskTier
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,1288,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,0.5,0.3875,0.5666666666666667,0.6877777777777778,0.06952380952380952,0.4357142857142857,0.0,0.096549566921262,0.031345055123367827,0.18805287814162847,0.6313335328510313,0.001303815047315383,0.05076460605069496,0.0006505458647001187,S01,Anchor (앵커),Stable,S01,Anchor (앵커),Stable
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,1289,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8,0.4666666666666667,0.5083333333333333,0.21666666666666667,0.3511111111111111,0.37333333333333335,0.8333333333333333,0.0,0.023563902314982937,0.0357440079320024,0.001934242889099061,0.0074198617325317365,0.009266285932821123,0.9218501145691865,0.00022158462937626482,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,1291,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2,0.7333333333333333,0.5291666666666667,0.2833333333333333,0.27,0.38952380952380955,0.6023809523809525,0.0,0.6880554413342501,0.08931797463682815,0.007643605515900973,0.006689479608806039,0.02210434465499658,0.185739584342146,0.00044956990707191045,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,1,1292,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0,0.8,0.6208333333333333,0.2,0.2566666666666667,0.4714285714285715,0.39285714285714285,0.0,0.8141123310798426,0.13569798104920483,0.002017982712715081,0.003556457702179592,0.030459077751255743,0.01388306544281035,0.0002731042619918838,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
43,No,Travel_Rarely,531,Sales,4,4,Marketing,1,1293,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17,0.2666666666666667,0.2375,0.7833333333333334,0.5733333333333334,0.04285714285714286,0.769047619047619,0.0,0.002851342265258396,0.0021300025715228123,0.4999242167034147,0.061218933974669855,0.00030412837381668526,0.4333732550101101,0.00019812110120759414,P03,Career Stall (성장 정체),High,P03,Career Stall (성장 정체),High
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1,1294,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Y,Yes,11,3,4,80,0,18,2,3,16,14,5,12,0.8333333333333334,0.43333333333333335,0.43333333333333335,0.3400000000000001,0.2666666666666667,0.6666666666666667,0.0,0.808793799867717,0.014813575173824246,0.014813575173824246,0.005825300979995822,0.002797922941135596,0.15276141652129746,0.00019440934220555238,P01,Burnout (저성과자/번아웃),High,N01,Coaster (현상 유지자),Neutral
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,1295,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5,0.23333333333333334,0.375,0.2666666666666667,0.37777777777777777,0.4,0.6666666666666667,0.0,0.010828630612971204,0.04465026649432254,0.015112571430130218,0.04590793847330935,0.05733207704059123,0.8251184423288589,0.0010500736198165567,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,1296,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2,0.6666666666666667,0.675,0.4,0.2177777777777778,0.36095238095238097,0.8119047619047619,0.33333333333333337,0.15328975108168896,0.16661125120078885,0.010651100942239922,0.0017219218805609835,0.007207967930876387,0.6550495494035548,0.00546845756029015,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7,0.3666666666666667,0.6791666666666667,0.3666666666666667,0.35000000000000003,0.2561904761904762,0.769047619047619,0.33333333333333337,0.01211124374696383,0.2756506371330284,0.01211124374696383,0.010251946497500613,0.004012330929648404,0.6771845125912044,0.008678085354690605,N01,Coaster (현상 유지자),Neutral,P03,Career Stall (성장 정체),High
30,No,Non-Travel,879,Research & Development,9,2,Medical,1,1298,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Y,Yes,18,3,3,80,0,10,3,3,8,4,1,7,0.7333333333333333,0.5666666666666667,0.25,0.22444444444444447,0.4733333333333334,0.5166666666666666,0.16666666666666669,0.7166957510994371,0.1353663420400254,0.005704857935358017,0.0044183332210980105,0.053231557925164874,0.08210383674042257,0.0024793210384939823,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7,0.7333333333333333,0.7791666666666666,0.5,0.30333333333333334,0.24190476190476193,0.6238095238095238,0.5,0.3194123345554353,0.505130184055902,0.030974042642004283,0.004333965110640294,0.00234479303180239,0.10683063796221141,0.030974042642004283,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,1301,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2,0.5333333333333333,0.8625,0.30000000000000004,0.23555555555555557,0.37333333333333335,0.6666666666666667,0.33333333333333337,0.03108832462318526,0.8358916515872039,0.0030146960163177144,0.0015825770408873982,0.006276624491708614,0.1179387790224665,0.0042073472182305414,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1,1303,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1,0.43333333333333335,0.6083333333333334,0.2833333333333333,0.2177777777777778,0.44666666666666666,0.5166666666666666,0.0,0.09478401584183208,0.5454443512059766,0.0211491726342993,0.010979668344715835,0.10830313696661117,0.218095735294059,0.0012439197125061188,P02,Onboarding Failure (온보딩 실패),High,S02,Rising Star (라이징 스타),Stable
32,No,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8,0.2,0.475,0.1,0.37777777777777777,0.4571428571428572,0.41428571428571426,0.16666666666666669,0.02209847277294229,0.34567827478989116,0.00812957381445234,0.13074989221913783,0.28914753866836,0.18836200007754075,0.015834247657675545,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1,1306,2,Female,83,3,5,Manager,2,Single,18061,13035,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0,0.23333333333333334,0.7333333333333334,0.16666666666666669,0.3533333333333334,0.9571428571428572,0.23095238095238096,0.6666666666666667,0.0006165752306744912,0.09150787780880125,0.0003165602785997533,0.002047101857502571,0.8579281055755962,0.0006020682554447165,0.04698171099338121,S02,Rising Star (라이징 스타),Stable,S02,Rising Star (라이징 스타),Stable
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,1,1307,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2,0.8666666666666667,0.39583333333333337,0.7333333333333334,0.4666666666666667,0.02857142857142857,0.7904761904761906,0.0,0.5687924684323271,0.005130393202546626,0.14993206686054134,0.010417797454438238,0.0001303624353181927,0.2654989472048168,9.796441001161759e-05,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2,0.33333333333333337,0.5416666666666666,0.2833333333333333,0.2177777777777778,0.36095238095238097,0.6452380952380953,0.0,0.029471398312931683,0.23669054665792177,0.017875306661396237,0.009280029157449023,0.03884621789154472,0.6667851388514068,0.0010513624673497502,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1,0.33333333333333337,0.7416666666666667,0.25,0.37777777777777777,0.4733333333333334,0.5166666666666666,0.5,0.012830125044469827,0.7613774737214071,0.005575949359248381,0.020010164496588375,0.052028722654947075,0.08024859532910747,0.06792896939423182,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1,1310,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3,0.5333333333333333,0.9375,0.2666666666666667,0.31,0.4285714285714286,0.6238095238095238,0.5,0.016224170513564902,0.923498157009186,0.0011273113605097026,0.0017387540681982705,0.0056909835534429375,0.04009549733404061,0.01162512616105728,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1311,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7,0.2666666666666667,0.6875,0.33333333333333337,0.39,0.2542857142857143,0.8119047619047619,0.5,0.0031433337097668827,0.21137150258605628,0.006122378068907638,0.010789972828620667,0.0027772865889661618,0.733380656446635,0.03241486977104737,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,1312,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7,0.33333333333333337,0.7791666666666666,0.4,0.30333333333333334,0.38761904761904764,0.6452380952380953,0.5,0.008356155086530677,0.7214995371883771,0.016275567714367972,0.006190391942944138,0.014380247251659817,0.18905652085029928,0.04424157996582115,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1,1314,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7,0.5333333333333333,0.7124999999999999,0.3833333333333333,0.23666666666666666,0.280952380952381,0.6452380952380953,0.16666666666666669,0.09576984708377478,0.5745657588542933,0.021369141317193297,0.004929715212519334,0.007676305394771645,0.29324120801103365,0.002448024126414048,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1,1315,3,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5,0.30000000000000004,0.6875,0.43333333333333335,0.39,0.21333333333333335,1.0,0.5,0.0008621592438402265,0.04154115872483549,0.0032707458434609914,0.002120569558462143,0.0003624089696559535,0.9454724146407983,0.006370543018947058,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,1317,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2,0.9333333333333332,0.8625,0.30000000000000004,0.39111111111111113,0.37333333333333335,0.6666666666666667,0.33333333333333337,0.6351957743846586,0.31281123456677157,0.0011281734671200888,0.002805862659738115,0.0023488674069603115,0.04413559460638616,0.0015744929083652483,P01,Burnout (저성과자/번아웃),High,P01,Burnout (저성과자/번아웃),High
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1,1318,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0,0.8666666666666667,0.6708333333333334,0.3666666666666667,0.29555555555555557,0.38761904761904764,0.8119047619047619,0.16666666666666669,0.5751470315495841,0.08114943908167196,0.003875310215262435,0.001903157985486997,0.004778609118065625,0.3326219858443167,0.0005244662056122806,P01,Burnout (저성과자/번아웃),High,N01,Coaster (현상 유지자),Neutral
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,1319,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7,0.8333333333333334,0.6333333333333333,0.5,0.18000000000000002,0.32761904761904764,0.4952380952380953,0.16666666666666669,0.8236453282874808,0.111468273790299,0.029382717961823103,0.0011977043429986383,0.0052414446309750765,0.028016332101329245,0.0010481988850942706,P01,Burnout (저성과자/번아웃),High,P02,Onboarding Failure (온보딩 실패),High
30,No,Travel_Rarely,634,Research & Development,17,4,Medical,1,1321,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8,0.7333333333333333,0.5875,0.2666666666666667,0.3577777777777778,0.9714285714285715,0.20952380952380956,0.5,0.08208229549484974,0.019094283828260075,0.0007718660000561341,0.0019196959075872243,0.8877362903302903,0.0004358867179933407,0.007959681720963173,S02,Rising Star (라이징 스타),Stable,S02,Rising Star (라이징 스타),Stable
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,1322,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7,0.33333333333333337,0.7666666666666666,0.1,0.37000000000000005,0.37333333333333335,0.6666666666666667,0.5,0.008806252188594196,0.6710175412119082,0.0008539596042382026,0.012706689814943042,0.013137384508602312,0.24685355807727238,0.04662461459444186,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
31,No,Non-Travel,587,Sales,2,4,Life Sciences,1,1324,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6,0.7333333333333333,0.7416666666666667,0.41666666666666663,0.37777777777777777,0.2742857142857143,0.4952380952380953,0.5,0.42423288445313084,0.46110044005217987,0.01787880429388169,0.012118424793677984,0.0043051258450655635,0.03922562292385117,0.041138697638212894,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
41,No,Non-Travel,256,Sales,10,2,Medical,1,1329,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,0.5,0.6958333333333333,0.6666666666666667,0.5577777777777778,0.13523809523809527,0.9571428571428571,0.5,0.008859573528818858,0.06279226909710453,0.0469069238997391,0.015788414424506517,0.00023081923238270577,0.8565624262886294,0.008859573528818858,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,1331,4,Female,54,3,1,Sales Representative,2,Single,2302,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2,0.8333333333333334,0.8958333333333333,0.33333333333333337,0.23777777777777778,0.3466666666666667,0.6666666666666667,0.5,0.3215616174090154,0.6007561917897593,0.0021666651350421458,0.0008332959863102424,0.002475698342142695,0.06073514433754923,0.011471387000180931,P02,Onboarding Failure (온보딩 실패),High,P01,Burnout (저성과자/번아웃),High
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,1333,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2,0.5333333333333333,0.7625,0.2,0.2411111111111111,0.38761904761904764,0.6452380952380953,0.16666666666666669,0.06992373001130744,0.6916442566410054,0.0024944586792384534,0.003762873350593886,0.016285289564481605,0.2141020340067663,0.0017873577466068944,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,1,1334,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10,0.7333333333333333,0.31666666666666665,0.2833333333333333,0.6100000000000001,0.37523809523809526,0.6238095238095238,0.0,0.5949210660504719,0.009223569111013076,0.006608976063282122,0.17331234019483227,0.01656805350809133,0.19897727841909774,0.000388716653211531,P01,Burnout (저성과자/번아웃),High,N01,Coaster (현상 유지자),Neutral
55,No,Travel_Rarely,282,Research & Development,2,2,Medical,1,1336,4,Female,58,1,5,Manager,3,Married,19187,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11,0.4,0.3291666666666667,0.55,0.5311111111111111,0.2028571428571429,0.9357142857142857,0.0,0.00450531527718784,0.0022187068787334514,0.02019142223619985,0.016716044113155398,0.0006274001783359738,0.9556585935886907,8.251772769686988e-05,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1,1338,4,Male,99,3,5,Manager,2,Single,19717,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7,0.43333333333333335,0.8458333333333332,0.4,0.4966666666666667,0.2561904761904762,0.6023809523809525,0.5,0.013697109161116038,0.847410136861392,0.009814407578286732,0.025803706225561242,0.0023297389647426274,0.07426657543175388,0.026678325777147543,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1,1340,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0,0.33333333333333337,0.7166666666666667,0.3666666666666667,0.1,0.4714285714285715,0.5595238095238095,0.33333333333333337,0.01580054161630312,0.7302431437322658,0.02205143220280248,0.00153220961385634,0.06286544193404704,0.15170668928442219,0.01580054161630312,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6,0.23333333333333334,0.3875,0.4,0.39,0.37333333333333335,0.6666666666666667,0.0,0.010405010633907526,0.04861607067208292,0.05508922527625827,0.04984679236057085,0.0421943987776403,0.7928395079227201,0.001008994356820074,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1,1346,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8,0.23333333333333334,0.48750000000000004,0.43333333333333335,0.3577777777777778,0.21523809523809526,0.6238095238095238,0.16666666666666669,0.013236786771920537,0.1681180643853694,0.09780736002730399,0.04594496533927455,0.011045768894478824,0.6570510616519646,0.006795992929688166,N01,Coaster (현상 유지자),Neutral,N01,Coaster (현상 유지자),Neutral
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,1,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,0.5333333333333333,0.5875,0.30000000000000004,0.39,0.45904761904761904,0.5380952380952382,0.0,0.21816410535829017,0.3749955739625593,0.02115580261397081,0.05203487792834491,0.10379215746708731,0.22880419727862855,0.0010532853911187992,P02,Onboarding Failure (온보딩 실패),High,P02,Onboarding Failure (온보딩 실패),High
