Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_bin,is_married,AgeFactor,Norm_JobSatisfaction,Norm_WorkLifeBalance,Norm_PerformanceRating,Norm_YearsAtCompany,Norm_RelationshipSatisfaction,Norm_EnvironmentSatisfaction,Norm_YearsSinceLastPromotion,Norm_TrainingTimesLastYear,Norm_JobInvolvement,Norm_MonthlyIncome,Norm_PercentSalaryHike,Norm_JobLevel,Norm_TotalWorkingYears,Norm_NumCompaniesWorked,Score_P01,Score_P02,Score_P03,Score_P04,Score_S01,Score_S02,Score_S03,Score_N01,Score_N02,Score_N03,Prob_P01,Prob_P02,Prob_P03,Prob_P04,Prob_S01,Prob_S02,Prob_S03,Prob_N01,Prob_N02,Prob_N03,argmax_Persona_Code,argmax_Persona,argmax_RiskTier,softmax_Persona_Code,softmax_Persona,softmax_RiskTier
37,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,1196,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,0,1,1,1.0,0.3333333333333333,0.0,0.35,0.3333333333333333,1.0,0.2,0.3333333333333333,0.3333333333333333,0.2877830437072143,0.14285714285714285,0.25,0.35,0.1111111111111111,0.23333333333333336,0.525,0.4333333333333334,0.6777439253742572,0.45777777777777773,0.34857142857142864,0.5833333333333334,0.8047619047619048,0.2,1.0,0.0003849792542052835,0.007114257259789928,0.002844633306247323,0.03277087255780141,0.003632345609879812,0.0012187370541695648,0.012748761997728262,0.11671322795545007,0.0002758496895594316,0.8222963353151689,N03,신규 부모,Neutral,N03,신규 부모,Neutral
20,No,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,1198,1,Male,87,2,1,Laboratory Technician,3,Single,3033,12828,1,Y,No,12,3,1,80,0,2,2,2,2,2,1,2,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.05,0.0,0.0,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.10658241179568194,0.07142857142857142,0.0,0.05,0.1111111111111111,0.33333333333333337,0.9749999999999999,0.3666666666666667,0.7287956067102987,0.2177777777777778,0.38761904761904764,0.4,0.819047619047619,0.5,0.2,0.0012426540953278371,0.760454406844563,0.001734263495523643,0.06483672751606857,0.00039129009471551687,0.0021385042467565204,0.002420359682726029,0.15987501421723369,0.006579219743889065,0.0003275600631962049,P02,온보딩에 실패한 직원,High,P02,온보딩에 실패한 직원,High
44,Yes,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,1,1200,3,Male,96,3,1,Research Scientist,3,Single,2936,10826,1,Y,Yes,11,3,3,80,0,6,4,3,6,4,0,2,1,0,1,0.6666666666666666,0.6666666666666666,0.0,0.15,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.10147446024223275,0.0,0.0,0.15,0.1111111111111111,0.6666666666666666,0.5916666666666667,0.16666666666666669,0.759410215903107,0.2977777777777778,0.4,0.5333333333333333,0.6666666666666667,0.16666666666666669,0.3,0.18527088771941946,0.0875157705552898,0.001248345421926963,0.46836809025105813,0.0046317284934633655,0.01287326068985743,0.04883687577899914,0.18527088771941966,0.001248345421926963,0.004735807948639047,P04,저평가된 전문가,High,N01,현상 유지자,Neutral
53,No,Travel_Rarely,1223,Research & Development,7,2,Medical,1,1201,4,Female,50,3,5,Manager,3,Divorced,18606,18640,3,Y,No,18,3,2,80,1,26,6,3,7,7,4,7,0,0,0,0.6666666666666666,0.6666666666666666,0.0,0.175,0.3333333333333333,1.0,0.26666666666666666,1.0,0.6666666666666666,0.9266456029489205,0.5,1.0,0.65,0.3333333333333333,0.2666666666666667,0.6125,0.2,0.4293417588204318,0.4633333333333334,0.3933333333333334,0.7333333333333334,0.5666666666666667,0.2,0.2,0.0056652219256216295,0.17995006611147568,0.002908621919732927,0.02882078966573224,0.04048828751985443,0.020105888558040862,0.6024548562949509,0.11378902416512544,0.002908621919732927,0.002908621919732927,S03,내재 동기 전문가,Stable,S03,내재 동기 전문가,Stable
29,No,Travel_Rarely,942,Research & Development,15,1,Life Sciences,1,1202,2,Female,69,1,1,Research Scientist,4,Married,2168,26933,0,Y,Yes,18,3,1,80,1,6,2,2,5,4,1,3,1,1,1,1.0,0.3333333333333333,0.0,0.125,0.0,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.0,0.06103212216956293,0.5,0.0,0.15,0.0,0.6333333333333334,0.8708333333333333,0.43333333333333335,0.5755871511321748,0.31,0.4733333333333334,0.4,0.9,0.43333333333333335,0.8,0.030667597842935834,0.3297077487946897,0.004150408040260254,0.017214375684580892,0.0012090964184480989,0.006191681219749152,0.00297389731250367,0.4413654949953322,0.004150408040260254,0.16236929165123984,N01,현상 유지자,Neutral,N01,현상 유지자,Neutral
22,Yes,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,1203,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,0,Y,Yes,11,3,2,80,1,1,5,3,0,0,0,0,1,1,0,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,0.3333333333333333,0.09710373880989995,0.0,0.0,0.025,0.0,0.5666666666666667,0.7666666666666666,0.18333333333333335,0.76115850447604,0.21000000000000002,0.4,0.5333333333333333,0.8333333333333333,0.2666666666666667,0.5,0.03195650686334731,0.23612842193913555,0.0006914547859022714,0.2234738032728352,0.0009027669447230696,0.00603580449839741,0.022897837744154548,0.45991536547137596,0.0015910207920035873,0.016407017688125032,N01,현상 유지자,Neutral,N01,현상 유지자,Neutral
46,No,Travel_Rarely,1402,Sales,2,3,Marketing,1,1204,3,Female,69,3,4,Manager,1,Married,17048,24097,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9,0,1,0,0.0,0.6666666666666666,1.0,0.65,0.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.8446024223275408,0.8571428571428571,0.75,0.7,0.8888888888888888,0.3666666666666667,0.5416666666666666,0.7666666666666666,0.26930188821184087,0.5622222222222223,0.5714285714285714,0.4166666666666667,0.19523809523809527,0.8666666666666667,0.7,0.003924318333432636,0.02258289278306979,0.21426052114657346,0.0014822258024471077,0.027736471802068216,0.030411222782415648,0.0064701071093288655,0.0007067395622724825,0.5824204811888961,0.11000501948949552,N02,유능하지만 불만이 많은 직원,Neutral,N02,유능하지만 불만이 많은 직원,Neutral
44,No,Non-Travel,111,Research & Development,17,3,Life Sciences,1,1206,4,Male,74,1,1,Research Scientist,3,Single,2290,4279,2,Y,No,13,3,4,80,0,6,3,3,0,0,0,0,0,0,1,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0674565560821485,0.14285714285714285,0.0,0.15,0.2222222222222222,0.2666666666666667,0.5,0.35,0.7158745204242836,0.21555555555555556,0.4285714285714286,0.26666666666666666,0.9714285714285715,0.0,0.5,0.0007873599921624832,0.008119459772781345,0.0018116963594194354,0.07031666496889108,0.00047228114575903344,0.003974813811873304,0.0007873599921624818,0.9055561956945593,5.4708489610207234e-05,0.008119459772781345,N01,현상 유지자,Neutral,N01,현상 유지자,Neutral
33,No,Travel_Rarely,147,Human Resources,2,3,Human Resources,1,1207,2,Male,99,3,1,Human Resources,3,Married,3600,8429,1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4,0,1,1,0.6666666666666666,0.6666666666666666,0.0,0.125,1.0,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.1364402317008952,0.14285714285714285,0.0,0.125,0.1111111111111111,0.2666666666666667,0.5708333333333333,0.30000000000000004,0.6882810501767849,0.2777777777777778,0.40190476190476193,0.5333333333333333,0.6380952380952382,0.13333333333333336,1.0,0.0005944415602843583,0.012447674251709619,0.0008296100275204118,0.04028628009933071,0.0006642997788704362,0.002298480113047184,0.008555153059082466,0.02438950327245786,0.000156693094068004,0.9097778647436289,N03,신규 부모,Neutral,N03,신규 부모,Neutral
41,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1,1210,1,Male,95,2,1,Research Scientist,1,Divorced,2107,20293,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.05781990521327014,0.42857142857142855,0.0,0.125,0.6666666666666666,0.6,0.9875,0.33333333333333337,0.6054434664861205,0.12666666666666668,0.48571428571428577,0.13333333333333333,0.7476190476190476,0.5,0.5,0.017934892598201278,0.864151518942394,0.0012461782350333041,0.01893823297433929,0.00015777501589638032,0.005719554854467534,0.00016865188440153432,0.07848743896227457,0.006597878266496126,0.006597878266496126,P02,온보딩에 실패한 직원,High,P02,온보딩에 실패한 직원,High
30,No,Travel_Rarely,1329,Sales,29,4,Life Sciences,1,1211,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,Y,No,19,3,3,80,3,8,3,3,4,3,0,3,0,0,1,0.0,0.6666666666666666,0.0,0.1,0.6666666666666666,0.6666666666666666,0.0,0.5,0.6666666666666666,0.1635597682991048,0.5714285714285714,0.25,0.2,0.8888888888888888,0.4666666666666667,0.6166666666666667,0.21666666666666667,0.5560046641089296,0.14222222222222225,0.5142857142857143,0.31666666666666665,0.5523809523809524,0.16666666666666669,0.5,0.07309398510600236,0.32758451415702416,0.005999919666841484,0.17859596123150567,0.0028499505288573242,0.11767617312933251,0.016309472602589248,0.1722400145311006,0.003639135233752169,0.10201087381299445,P02,온보딩에 실패한 직원,High,N03,신규 부모,Neutral
40,No,Travel_Frequently,1184,Sales,2,4,Medical,1,1212,2,Male,62,3,2,Sales Executive,2,Married,4327,25440,5,Y,No,12,3,4,80,3,5,2,3,0,0,0,0,0,1,1,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.17472353870458135,0.07142857142857142,0.25,0.125,0.5555555555555556,0.3666666666666667,0.6333333333333333,0.2666666666666667,0.751539155946739,0.1388888888888889,0.4142857142857143,0.45,0.6523809523809524,0.13333333333333336,1.0,0.0015450092641505707,0.02223564369588428,0.0005683771447004138,0.07251219824379175,0.00015838161532075523,0.0024873562084614708,0.003555029068016526,0.026901250262526412,0.0001498225887134173,0.8698869319084344,N03,신규 부모,Neutral,N03,신규 부모,Neutral
50,No,Travel_Frequently,1421,Research & Development,2,3,Medical,1,1215,4,Female,30,3,4,Manager,1,Married,17856,9490,2,Y,No,22,4,3,80,1,32,3,3,2,2,2,2,0,1,0,0.0,0.6666666666666666,1.0,0.05,0.6666666666666666,1.0,0.13333333333333333,0.5,0.6666666666666666,0.8871511321748289,0.7857142857142857,0.75,0.8,0.2222222222222222,0.3666666666666667,0.575,0.2833333333333333,0.28085383284435417,0.49555555555555564,0.9038095238095238,0.4166666666666667,0.20952380952380956,0.6,0.7,0.0037190082867585507,0.029868080742947906,0.0016162743388482437,0.0015766915641703062,0.013495360126729077,0.8002191395470344,0.006131608068288865,0.000772617229546118,0.03835137482162681,0.10424984527404986,S02,라이징 스타,Stable,S02,라이징 스타,Stable
28,No,Travel_Rarely,1179,Research & Development,19,4,Medical,1,1216,4,Male,78,2,1,Laboratory Technician,1,Married,3196,12449,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3,0,1,1,0.0,0.6666666666666666,0.0,0.15,0.6666666666666666,1.0,0.2,0.3333333333333333,0.3333333333333333,0.11516587677725118,0.07142857142857142,0.0,0.15,0.1111111111111111,0.4666666666666667,0.525,0.4333333333333334,0.725362220717671,0.2977777777777778,0.33428571428571435,0.13333333333333333,0.819047619047619,0.1,1.0,0.003870710681811189,0.006936320608390888,0.0027734853976901373,0.05143884721544685,0.0007150157132216595,0.0010300718994366233,0.00013808370711207118,0.13126886870521742,9.894129962589959e-05,0.8017296547720472,N03,신규 부모,Neutral,N01,현상 유지자,Neutral
46,No,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,1,1217,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3,0,1,0,0.3333333333333333,0.6666666666666666,0.0,0.1,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.9516587677725118,0.0,1.0,0.625,0.5555555555555556,0.3666666666666667,0.75,0.2666666666666667,0.6193364928909952,0.37888888888888894,0.4,0.6000000000000001,0.6666666666666667,0.3,0.7,0.00822606565596225,0.38017861608995723,0.0030262004365549885,0.1029255708113962,0.009295496852803412,0.01148039943903487,0.08482931549316065,0.1652249454653958,0.004223402930057085,0.23058998682567766,P02,온보딩에 실패한 직원,High,P02,온보딩에 실패한 직원,High
35,No,Travel_Rarely,1361,Sales,17,4,Life Sciences,1,1218,3,Male,94,3,2,Sales Executive,1,Married,8966,21026,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7,1,1,1,0.0,0.6666666666666666,0.0,0.175,1.0,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.41901000526592946,0.2857142857142857,0.25,0.375,0.3333333333333333,0.8666666666666666,0.47916666666666663,0.30000000000000004,0.568110283607914,0.3533333333333334,0.4304761904761905,0.31666666666666665,0.6095238095238096,0.06666666666666668,0.8,0.5925429722079679,0.012297837049890448,0.002049829728937715,0.029929947468720314,0.003494149729030449,0.007557335155615497,0.002421587694882133,0.04528585924832895,0.00019877602260205012,0.3042217056940245,P01,번아웃에 직면한 직원,High,N03,신규 부모,Neutral
24,Yes,Travel_Rarely,984,Research & Development,17,2,Life Sciences,1,1219,4,Female,97,3,1,Laboratory Technician,2,Married,2210,3372,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,0,0,1,0,0.3333333333333333,0.0,0.0,0.025,0.0,1.0,0.0,0.5,0.6666666666666666,0.06324381253291206,0.14285714285714285,0.0,0.025,0.1111111111111111,0.5,0.7875,0.21666666666666667,0.7175596178439781,0.19777777777777777,0.4285714285714286,0.4,0.6380952380952382,0.3,0.7,0.024999456650106437,0.4431259719292311,0.0014703798331371404,0.22018107347562996,0.0012172958331656588,0.012238275496515218,0.009196786142030854,0.09946506446325876,0.003383308546503574,0.18472238763042126,P02,온보딩에 실패한 직원,High,P01,번아웃에 직면한 직원,High
33,No,Travel_Frequently,1146,Sales,25,3,Medical,1,1220,2,Female,82,3,2,Sales Executive,3,Married,4539,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.0,0.5,0.6666666666666666,0.18588730911005794,0.07142857142857142,0.25,0.25,0.1111111111111111,0.33333333333333337,0.8083333333333333,0.21666666666666667,0.7470736477845483,0.37777777777777777,0.4142857142857143,0.5833333333333334,0.6523809523809524,0.43333333333333335,1.0,0.0009917537083823937,0.11463114281056407,0.0003088353021195351,0.06212339593654175,0.001546762387431843,0.002228309729334748,0.012082033562873786,0.024099611260879478,0.0026958660838027324,0.7792922892180696,N03,신규 부모,Neutral,N03,신규 부모,Neutral
36,No,Travel_Rarely,917,Research & Development,6,4,Life Sciences,1,1221,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741,6865,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7,0,0,1,0.6666666666666666,0.6666666666666666,0.0,0.175,0.6666666666666666,0.6666666666666666,0.06666666666666667,0.6666666666666666,0.0,0.09120589784096893,0.21428571428571427,0.0,0.175,0.1111111111111111,0.2666666666666667,0.5791666666666666,0.33333333333333337,0.6778033551493268,0.31777777777777777,0.4161904761904762,0.26666666666666666,0.9571428571428572,0.16666666666666669,0.5,0.0009078063703540619,0.020661577754493694,0.0017681653702248936,0.05540349692750751,0.0015134426243043678,0.004049178105489582,0.0009078063703540619,0.9050930292168128,0.0003339633002177274,0.009361533960241357,N01,현상 유지자,Neutral,N01,현상 유지자,Neutral
30,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,1,1224,3,Male,49,3,2,Laboratory Technician,3,Divorced,3491,11309,1,Y,No,13,3,1,80,3,10,4,2,10,7,8,9,0,0,1,0.6666666666666666,0.3333333333333333,0.0,0.25,0.0,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.13070036861506057,0.14285714285714285,0.25,0.25,0.1111111111111111,0.33333333333333337,0.7416666666666667,0.43333333333333335,0.7405769954111188,0.37777777777777777,0.21523809523809526,0.5833333333333334,0.6380952380952382,0.3666666666666667,0.5,0.00611376298313151,0.3628087332659721,0.016618930820551943,0.3588767724166656,0.009535168407290427,0.00187684105844287,0.07448088061917206,0.12878720956036196,0.00853244358328973,0.03236925728512173,P02,온보딩에 실패한 직원,High,P04,저평가된 전문가,High
44,No,Travel_Rarely,200,Research & Development,29,4,Other,1,1225,4,Male,32,3,2,Research Scientist,4,Single,4541,7744,1,Y,No,25,4,2,80,0,20,3,3,20,11,13,17,0,0,1,1.0,0.6666666666666666,1.0,0.5,0.3333333333333333,1.0,0.8666666666666667,0.5,0.6666666666666666,0.18599262769878883,1.0,0.25,0.5,0.1111111111111111,0.06666666666666668,0.45,0.65,0.37560294892048446,0.5777777777777778,0.6533333333333333,0.7166666666666668,0.16666666666666669,0.7,0.5,0.0004470897900495603,0.02066285205562326,0.15267897300290473,0.009819468440358055,0.07415186938810804,0.15785404412397402,0.29737803307102567,0.0012153160519812903,0.2517250703785395,0.03406728369743592,S03,내재 동기 전문가,Stable,N02,유능하지만 불만이 많은 직원,Neutral
20,No,Travel_Rarely,654,Sales,21,3,Marketing,1,1226,3,Male,43,4,1,Sales Representative,4,Single,2678,5050,1,Y,No,17,3,4,80,0,2,2,3,2,1,2,2,0,0,0,1.0,0.6666666666666666,0.0,0.05,1.0,0.6666666666666666,0.13333333333333333,0.3333333333333333,1.0,0.08788836229594524,0.42857142857142855,0.0,0.05,0.1111111111111111,0.16666666666666669,0.5416666666666666,0.26666666666666666,0.5934160836530505,0.2177777777777778,0.4323809523809524,0.8,0.41428571428571426,0.06666666666666668,0.2,0.0014080654986190566,0.05987246852824014,0.003827518858176303,0.1004551084304999,0.00234744590147712,0.020072678919547563,0.792783451168019,0.016750150641448296,0.0005179983487647664,0.001965113705207793,S03,내재 동기 전문가,Stable,S03,내재 동기 전문가,Stable
46,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,1,1228,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4,0,0,0,1.0,0.3333333333333333,0.0,0.15,0.6666666666666666,1.0,0.06666666666666667,0.5,0.6666666666666666,0.33543970510795157,0.0,0.25,0.3,0.2222222222222222,0.23333333333333336,0.525,0.25,0.7158241179568194,0.33555555555555555,0.37333333333333335,0.7166666666666668,0.6666666666666667,0.1,0.2,0.0028178736903868226,0.05207313937055871,0.0033289244262786166,0.35103658060200893,0.007831897456561715,0.011427041295829124,0.35400672968877167,0.2147159353008425,0.0007427834403575676,0.002019094728404269,S03,내재 동기 전문가,Stable,P04,저평가된 전문가,High
42,No,Non-Travel,179,Human Resources,2,5,Medical,1,1231,4,Male,79,4,2,Human Resources,1,Married,6272,12858,7,Y,No,16,3,1,80,1,10,3,4,4,3,0,3,0,1,1,0.0,1.0,0.0,0.1,0.0,1.0,0.0,0.5,1.0,0.27714586624539234,0.35714285714285715,0.25,0.25,0.7777777777777778,0.4,0.75,0.15,0.5962845106447003,0.18444444444444447,0.4714285714285715,0.45,0.42857142857142855,0.3,1.0,0.002220979641294191,0.0735487446125114,0.00018230911079934072,0.015812384859650766,0.0002572756560818114,0.0045368552357816306,0.0036617763763936695,0.0029554846989524194,0.0008170527492924574,0.8960071370592423,N03,신규 부모,Neutral,N03,신규 부모,Neutral
60,No,Travel_Rarely,696,Sales,7,4,Marketing,1,1233,2,Male,52,4,2,Sales Executive,4,Divorced,5220,10893,0,Y,Yes,18,3,2,80,1,12,3,3,11,7,1,9,1,0,0,1.0,0.6666666666666666,0.0,0.275,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.5,1.0,0.22174828857293313,0.5,0.25,0.3,0.0,0.5666666666666667,0.6958333333333333,0.18333333333333332,0.5613006845708268,0.43000000000000005,0.4733333333333334,0.8500000000000001,0.4,0.33333333333333337,0.0,0.042466846303642336,0.15453032435141464,0.0009188708967596449,0.04024814289609528,0.010827151617342073,0.016699693253460293,0.7220230169843617,0.00802095119621054,0.004118093655059437,0.0001469088456539527,S03,내재 동기 전문가,Stable,S03,내재 동기 전문가,Stable
32,No,Travel_Frequently,116,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married,2743,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2,0,1,1,0.3333333333333333,0.6666666666666666,1.0,0.05,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.09131121642969985,0.6428571428571429,0.0,0.05,0.1111111111111111,0.2666666666666667,0.6416666666666666,0.4,0.5063326562852629,0.2177777777777778,0.8752380952380953,0.26666666666666666,0.40476190476190477,0.6666666666666666,1.0,0.00047881258373868446,0.020359629135814492,0.0018164559264997472,0.005260435786009745,0.0002936593336103352,0.21045424412077995,0.0004788125837386836,0.0019050463845655193,0.0261422812847221,0.7328106228605207,N03,신규 부모,Neutral,N03,신규 부모,Neutral
32,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,1235,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7,1,0,1,0.6666666666666666,0.6666666666666666,0.0,0.2,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.210057925223802,0.21428571428571427,0.25,0.25,0.4444444444444444,0.6666666666666666,0.4,0.2666666666666667,0.6802625441961936,0.29111111111111115,0.4428571428571429,0.5833333333333334,0.6238095238095238,0.0,0.3,0.28765769145974623,0.019987449173406988,0.005268634400343632,0.32955062275157637,0.006727581017954263,0.030681993875465698,0.12501551737168767,0.18739145541609636,0.00036608290136705087,0.007352971632355566,P04,저평가된 전문가,High,P04,저평가된 전문가,High
